w1,PexPRO_17,PexPRO_23,PexPRO_30,QexPRO_17,QexPRO_23,QexPRO_30
0.560000,0.464151,0.195722,0.240851,0.000000,0.099952,0.128912
0.560000,0.469222,0.284662,0.248891,0.000000,0.154368,0.124311
0.560000,0.541460,0.584661,0.355886,0.000000,0.292747,0.202517
0.560000,0.519137,0.597882,0.360398,0.000000,0.311423,0.191962
0.560000,0.505351,0.583608,0.379370,0.000000,0.327480,0.189810
0.560000,0.495002,0.582384,0.399107,0.000000,0.328903,0.192750
0.560000,0.479383,0.577212,0.416260,0.000000,0.312585,0.190618
0.560000,0.480000,0.650323,0.470165,0.000000,0.356199,0.217471
0.560000,0.463864,0.723177,0.524819,0.000000,0.402605,0.243832
0.560000,0.454225,0.808506,0.581660,0.000000,0.448231,0.277242
0.560000,0.477723,0.890859,0.632161,0.000000,0.479097,0.311433
0.560000,0.466703,0.974150,0.684809,0.000000,0.501104,0.347668
0.560000,0.452048,1.020796,0.728033,0.000000,0.524705,0.366621
0.560000,0.437403,1.111739,0.809356,0.000000,0.483669,0.436121
0.560000,0.422789,1.212122,0.872092,0.000000,0.488435,0.488993
0.560000,0.409395,1.259941,0.917053,0.000000,0.502819,0.514795
0.560000,0.396000,1.330282,0.979918,0.000000,0.488646,0.568061
0.560000,0.433237,1.397234,1.009440,0.000000,0.351671,0.600000
0.560000,0.457973,1.404789,1.059423,0.000000,0.340158,0.600000
0.560000,0.454310,1.408499,1.058363,0.000000,0.345911,0.600000
0.560000,0.351800,1.138593,1.032073,0.000000,0.547912,0.584476
0.560000,0.367579,1.171809,1.025430,0.000000,0.560551,0.600000
0.560000,0.352601,1.167099,1.043423,0.000000,0.560245,0.600000
0.560000,0.303991,1.128269,1.074536,0.000000,0.544040,0.598399
0.560000,0.297078,1.061863,1.073682,0.000000,0.599493,0.599997
0.560000,0.318683,0.761863,1.069090,0.000000,0.375888,0.600000
0.560000,0.435811,0.461863,0.844144,0.000000,0.152282,0.600000
0.560000,0.512777,0.217644,0.906083,0.000000,0.000000,0.600000
0.560000,0.492452,0.246483,0.912314,0.000000,0.003876,0.600000
0.560000,0.445868,0.252734,1.018109,0.000000,0.020244,0.600000
0.560000,0.449940,0.352913,1.039766,0.000000,0.107059,0.600000
0.560000,0.471579,0.424358,1.062395,0.000000,0.170447,0.600000
0.560000,0.478658,0.192130,1.065809,0.000000,0.157408,0.600000
0.560000,0.494247,0.185841,1.079796,0.000000,0.166855,0.600000
0.560000,0.494069,0.178988,1.080418,0.000000,0.175878,0.600000
0.560000,0.469965,0.160075,1.052157,0.000000,0.174919,0.600000
0.560000,0.468395,0.143193,1.024848,0.000000,0.175483,0.600000
0.560000,0.479349,0.131521,0.938086,0.000000,0.179955,0.600000
0.560000,0.487189,0.139303,0.910433,0.000000,0.146316,0.600000
0.560000,0.473582,0.127674,0.892562,0.000000,0.136925,0.600000
0.560000,0.466784,0.094435,0.864047,0.000000,0.162365,0.600000
0.560000,0.474571,0.085554,0.817004,0.000000,0.157866,0.600000
0.560000,0.472241,0.075540,0.782269,0.000000,0.151103,0.600000
0.560000,0.454794,0.078911,0.752690,0.000000,0.074921,0.600000
0.560000,0.360112,0.378911,0.797745,0.000000,0.299921,0.600000
0.560000,0.339525,0.581698,0.787247,0.000000,0.460283,0.600000
0.560000,0.326325,0.546536,0.780257,0.000000,0.441994,0.600000
0.560000,0.321644,0.520808,0.782101,0.000000,0.431155,0.600000
0.560000,0.329059,0.500634,0.769425,0.000000,0.424482,0.600000
0.560000,0.328515,0.704928,0.762894,0.000000,0.481020,0.600000
0.560000,0.412498,1.004928,0.922798,0.000000,0.425085,0.600000
0.560000,0.443548,1.072600,0.904885,0.000000,0.360265,0.600000
0.560000,0.509912,1.111898,0.922229,0.000000,0.241513,0.600000
0.560000,0.562086,1.117964,0.920187,0.000000,0.223454,0.600000
0.560000,0.571654,1.119957,0.933700,0.000000,0.222391,0.600000
0.560000,0.583559,1.121990,0.925380,0.000000,0.218932,0.599999
0.560000,0.566454,1.120705,0.925030,0.000000,0.229941,0.600000
0.560000,0.568712,1.121722,0.919391,0.000000,0.230924,0.600000
0.560000,0.561258,1.121490,0.916508,0.000000,0.237082,0.600000
0.560000,0.558734,1.110053,0.864920,0.000000,0.284073,0.600000
0.560000,0.554230,1.106836,0.796953,0.000000,0.298735,0.600000
0.560000,0.535661,1.105941,0.752538,0.000000,0.305500,0.599999
0.560000,0.579058,1.004515,0.734185,0.000000,0.309443,0.599999
0.560000,0.584666,0.960306,0.720297,0.000000,0.297739,0.592510
0.560000,0.590274,0.912390,0.680073,0.000000,0.296962,0.557390
0.560000,0.586830,0.898619,0.626934,0.000000,0.324366,0.515889
0.560000,0.574778,0.873574,0.599584,0.000000,0.314014,0.495378
0.560000,0.563278,0.856680,0.553345,0.000000,0.303774,0.462788
0.560000,0.561971,0.728016,0.488886,0.000000,0.296236,0.423374
0.560000,0.547501,0.716318,0.442636,0.000000,0.286480,0.383679
0.560000,0.597995,0.692694,0.385996,0.000000,0.280645,0.341338
0.560000,0.598745,0.668233,0.353724,0.000000,0.275453,0.300607
0.560000,0.599494,0.599076,0.315460,0.000000,0.271004,0.260644
0.560000,0.600247,0.589837,0.290651,0.000000,0.262846,0.250505
0.580000,0.573307,0.538156,0.259117,0.000000,0.256132,0.215447
0.580000,0.575868,0.539467,0.257115,0.000000,0.251598,0.218758
0.580000,0.589857,0.565176,0.259434,0.000000,0.246042,0.235764
0.580000,0.542209,0.459601,0.238593,0.000000,0.246099,0.178945
0.580000,0.592802,0.563205,0.254630,0.000000,0.237185,0.239775
0.580000,0.575696,0.498544,0.276129,0.000000,0.224467,0.243930
0.580000,0.475876,0.198544,0.152982,0.000000,0.172158,0.139348
0.580000,0.474851,0.073981,0.160206,0.000000,0.078361,0.142618
0.580000,0.471112,0.069189,0.156521,0.000000,0.074392,0.138684
0.580000,0.467829,0.064864,0.156650,0.000000,0.070773,0.138216
0.580000,0.461495,0.060135,0.156430,0.000000,0.066851,0.134032
0.580000,0.461132,0.056199,0.156897,0.000000,0.063524,0.137125
0.580000,0.425200,-0.228000,-0.092752,0.000000,0.000000,0.102428
0.580000,0.424950,-0.227250,-0.094438,0.000000,0.000000,0.098695
0.580000,0.421100,-0.226500,-0.095388,0.000000,0.000000,0.095623
0.580000,0.417250,-0.225750,-0.092114,0.000000,0.000000,0.107814
0.580000,0.413400,-0.225000,-0.092732,0.000000,0.000000,0.105938
0.580000,0.407666,-0.217913,-0.077877,0.000000,0.000000,0.123616
0.580000,0.459347,0.059183,0.179662,0.000000,0.045686,0.145876
0.580000,0.452371,0.075097,0.190964,0.000000,0.045485,0.132904
0.580000,0.452987,0.092020,0.203142,0.000000,0.046041,0.129182
0.580000,0.458459,0.119438,0.216225,0.000000,0.055027,0.127371
0.580000,0.459789,0.146690,0.229239,0.000000,0.063178,0.120203
0.580000,0.463820,0.270753,0.234036,0.000000,0.143937,0.113170
0.580000,0.548530,0.570752,0.363663,0.000000,0.291213,0.208349
0.580000,0.520475,0.597027,0.360071,0.000000,0.311537,0.191717
0.580000,0.506689,0.582752,0.379043,0.000000,0.327595,0.189565
0.580000,0.496270,0.581644,0.398727,0.000000,0.328347,0.192465
0.580000,0.480651,0.576472,0.415880,0.000000,0.312030,0.190333
0.580000,0.480000,0.650323,0.470165,0.000000,0.356199,0.217471
0.580000,0.463864,0.723177,0.524819,0.000000,0.402605,0.243832
0.580000,0.454224,0.808507,0.581661,0.000000,0.448232,0.277243
0.580000,0.477724,0.890858,0.632161,0.000000,0.479098,0.311433
0.580000,0.466703,0.974150,0.684809,0.000000,0.501105,0.347668
0.580000,0.452048,1.020796,0.728033,0.000000,0.524706,0.366621
0.580000,0.437403,1.111740,0.809355,0.000000,0.483672,0.436120
0.580000,0.422789,1.213376,0.870812,0.000000,0.491355,0.488033
0.580000,0.409395,1.261201,0.915765,0.000000,0.505832,0.513829
0.580000,0.396000,1.330282,0.979918,0.000000,0.488646,0.568061
0.580000,0.440158,1.390128,1.009440,0.000000,0.370035,0.600000
0.580000,0.470585,1.400599,1.050774,0.000000,0.351525,0.600000
0.580000,0.466965,1.404126,1.049851,0.000000,0.357550,0.600000
0.580000,0.351800,1.225968,1.045291,0.000000,0.549020,0.594389
0.580000,0.362461,1.247655,1.025430,0.000000,0.556915,0.600000
0.580000,0.347490,1.242986,1.043423,0.000000,0.556622,0.600000
0.580000,0.308662,1.206149,1.073205,0.000000,0.542439,0.597401
0.580000,0.308025,1.108913,1.073685,0.000000,0.533313,0.599999
0.580000,0.318235,0.808913,1.069090,0.000000,0.411175,0.600000
0.580000,0.428669,0.508913,0.844144,0.000000,0.187569,0.600000
0.580000,0.511264,0.217071,0.909554,0.000000,0.000000,0.600000
0.580000,0.492451,0.246483,0.912315,0.000000,0.003875,0.600000
0.580000,0.445868,0.252735,1.018109,0.000000,0.020245,0.600000
0.580000,0.446759,0.369802,1.039766,0.000000,0.119725,0.600000
0.580000,0.471579,0.491699,1.033310,0.000000,0.220953,0.600000
0.580000,0.478932,0.192199,1.065148,0.000000,0.157460,0.600000
0.580000,0.494578,0.185925,1.079000,0.000000,0.166917,0.600000
0.580000,0.494411,0.179074,1.079595,0.000000,0.175943,0.600000
0.580000,0.470198,0.160134,1.051594,0.000000,0.174963,0.600000
0.580000,0.468395,0.143193,1.024848,0.000000,0.175483,0.600000
0.580000,0.479349,0.131521,0.938087,0.000000,0.179955,0.600000
0.580000,0.488019,0.115659,0.910433,0.000000,0.181282,0.600000
0.580000,0.474626,0.097803,0.892562,0.000000,0.181115,0.600000
0.580000,0.466784,0.081148,0.865114,0.000000,0.181803,0.600000
0.580000,0.474571,0.067765,0.818420,0.000000,0.183902,0.600000
0.580000,0.472242,0.052612,0.784083,0.000000,0.184673,0.600000
0.580000,0.454794,0.078911,0.752690,0.000000,0.074922,0.600000
0.580000,0.360112,0.378911,0.797745,0.000000,0.299921,0.600000
0.580000,0.339113,0.528446,0.787246,0.000000,0.420344,0.599999
0.580000,0.325915,0.493288,0.780257,0.000000,0.402058,0.599999
0.580000,0.321234,0.467558,0.782100,0.000000,0.391217,0.600000
0.580000,0.328648,0.447375,0.769424,0.000000,0.384538,0.600000
0.580000,0.326987,0.676087,0.762894,0.000000,0.480822,0.600000
0.580000,0.418161,0.976087,0.946560,0.000000,0.427977,0.600000
0.580000,0.442071,1.068603,0.910277,0.000000,0.370448,0.600000
0.580000,0.513274,1.108448,0.922228,0.000000,0.254975,0.600000
0.580000,0.546765,1.112200,0.920187,0.000000,0.247257,0.600000
0.580000,0.560170,1.114792,0.933700,0.000000,0.243934,0.600000
0.580000,0.571472,1.116856,0.925380,0.000000,0.240674,0.600000
0.580000,0.569594,1.117488,0.925030,0.000000,0.243153,0.600000
0.580000,0.571966,1.118388,0.919390,0.000000,0.244544,0.600000
0.580000,0.564846,1.117814,0.916508,0.000000,0.251668,0.600000
0.580000,0.558734,1.107408,0.867534,0.000000,0.292852,0.600000
0.580000,0.552097,1.103932,0.801910,0.000000,0.307859,0.600000
0.580000,0.533608,1.102717,0.757735,0.000000,0.315373,0.600000
0.580000,0.579058,1.004510,0.734185,0.000000,0.311425,0.599999
0.580000,0.584666,0.961805,0.718779,0.000000,0.299952,0.591371
0.580000,0.590274,0.912391,0.680073,0.000000,0.296963,0.557390
0.580000,0.582528,0.901499,0.628059,0.000000,0.324036,0.516733
0.580000,0.570471,0.876458,0.600710,0.000000,0.313686,0.496222
0.580000,0.558964,0.859569,0.554472,0.000000,0.303444,0.463634
0.580000,0.569677,0.809343,0.500913,0.000000,0.294693,0.432394
0.580000,0.552719,0.798204,0.455104,0.000000,0.284750,0.393030
0.580000,0.597995,0.753983,0.395881,0.000000,0.279077,0.348752
0.580000,0.598745,0.668256,0.353724,0.000000,0.275454,0.300608
0.580000,0.599493,0.599077,0.315459,0.000000,0.271004,0.260644
0.580000,0.600247,0.589837,0.290651,0.000000,0.262847,0.250505
0.600000,0.582138,0.532579,0.257028,0.000000,0.256908,0.213880
0.600000,0.584702,0.533888,0.255025,0.000000,0.252374,0.217191
0.600000,0.598689,0.559597,0.257346,0.000000,0.246818,0.234198
0.600000,0.551051,0.454020,0.236498,0.000000,0.246878,0.177373
0.600000,0.599299,0.559761,0.252430,0.000000,0.237506,0.238126
0.600000,0.573809,0.492489,0.283919,0.000000,0.219567,0.249772
0.600000,0.470590,0.192490,0.138624,0.000000,0.167617,0.128580
0.600000,0.470752,0.028489,0.149474,0.000000,0.044241,0.134569
0.600000,0.467014,0.023698,0.145792,0.000000,0.040273,0.130637
0.600000,0.463732,0.019373,0.145923,0.000000,0.036655,0.130171
0.600000,0.457400,0.014645,0.145706,0.000000,0.032734,0.125988
0.600000,0.457038,0.010708,0.146173,0.000000,0.029406,0.129082
0.600000,0.425200,-0.228000,-0.092752,0.000000,0.000000,0.102428
0.600000,0.424950,-0.227250,-0.094438,0.000000,0.000000,0.098695
0.600000,0.421100,-0.226500,-0.095388,0.000000,0.000000,0.095623
0.600000,0.417250,-0.225750,-0.092114,0.000000,0.000000,0.107814
0.600000,0.413400,-0.225000,-0.092732,0.000000,0.000000,0.105938
0.600000,0.407666,-0.217913,-0.077877,0.000000,0.000000,0.123616
0.600000,0.455272,0.013691,0.168937,0.000000,0.011567,0.137832
0.600000,0.448304,0.029604,0.180236,0.000000,0.011365,0.124858
0.600000,0.448928,0.046525,0.192409,0.000000,0.011920,0.121132
0.600000,0.454408,0.073938,0.205484,0.000000,0.020902,0.119315
0.600000,0.455745,0.101187,0.218489,0.000000,0.029051,0.112141
0.600000,0.458799,0.258128,0.220254,0.000000,0.134468,0.102833
0.600000,0.554962,0.558128,0.370754,0.000000,0.289826,0.213668
0.600000,0.521682,0.596255,0.359777,0.000000,0.311639,0.191497
0.600000,0.507896,0.581981,0.378749,0.000000,0.327697,0.189344
0.600000,0.497414,0.580976,0.398385,0.000000,0.327848,0.192208
0.600000,0.481796,0.575805,0.415537,0.000000,0.311530,0.190075
0.600000,0.480000,0.650323,0.470165,0.000000,0.356199,0.217471
0.600000,0.463864,0.723177,0.524819,0.000000,0.402606,0.243832
0.600000,0.454224,0.808507,0.581661,0.000000,0.448231,0.277243
0.600000,0.477724,0.890858,0.632161,0.000000,0.479098,0.311433
0.600000,0.466703,0.974150,0.684809,0.000000,0.501105,0.347668
0.600000,0.452048,1.020796,0.728033,0.000000,0.524706,0.366621
0.600000,0.437403,1.111739,0.809356,0.000000,0.483668,0.436122
0.600000,0.422789,1.204831,0.879555,0.000000,0.472118,0.494590
0.600000,0.409395,1.252624,0.924548,0.000000,0.486018,0.520416
0.600000,0.396000,1.330281,0.979918,0.000000,0.488645,0.568061
0.600000,0.444881,1.385318,1.009440,0.000000,0.381890,0.600000
0.600000,0.477540,1.397473,1.046854,0.000000,0.359740,0.600000
0.600000,0.473954,1.400863,1.046032,0.000000,0.365958,0.600000
0.600000,0.352608,1.260985,1.052771,0.000000,0.526364,0.599999
0.600000,0.377835,1.276154,1.025430,0.000000,0.533440,0.600000
0.600000,0.365825,1.271952,1.043423,0.000000,0.533714,0.600000
0.600000,0.333081,1.235297,1.076669,0.000000,0.520801,0.599999
0.600000,0.331630,1.168194,1.073686,0.000000,0.512812,0.600000
0.600000,0.341851,0.868195,1.069091,0.000000,0.455637,0.600000
0.600000,0.419757,0.568195,0.844144,0.000000,0.232030,0.600000
0.600000,0.497873,0.268195,0.921420,0.000000,0.012174,0.600000
0.600000,0.488445,0.245498,0.921533,0.000000,0.003137,0.600000
0.600000,0.445868,0.308425,0.993837,0.000000,0.062012,0.600000
0.600000,0.437243,0.431156,1.039766,0.000000,0.165741,0.600000
0.600000,0.471579,0.492995,1.032755,0.000000,0.221925,0.600000
0.600000,0.482077,0.192995,1.057579,0.000000,0.158057,0.600000
0.600000,0.496421,0.186389,1.074566,0.000000,0.167265,0.600000
0.600000,0.496266,0.179541,1.075136,0.000000,0.176293,0.600000
0.600000,0.471943,0.160577,1.047386,0.000000,0.175295,0.600000
0.600000,0.468395,0.143193,1.024848,0.000000,0.175483,0.600000
0.600000,0.479349,0.131521,0.938087,0.000000,0.179955,0.600000
0.600000,0.488019,0.115658,0.910433,0.000000,0.181283,0.600000
0.600000,0.474626,0.097802,0.892562,0.000000,0.181116,0.600000
0.600000,0.466784,0.081148,0.865114,0.000000,0.181804,0.600000
0.600000,0.474571,0.067764,0.818420,0.000000,0.183903,0.600000
0.600000,0.472242,0.052611,0.784084,0.000000,0.184674,0.600000
0.600000,0.454794,0.056356,0.754425,0.000000,0.107747,0.600000
0.600000,0.363437,0.356356,0.797745,0.000000,0.283005,0.600000
0.600000,0.332038,0.480267,0.787245,0.000000,0.384210,0.599998
0.600000,0.318862,0.445110,0.780256,0.000000,0.365924,0.599999
0.600000,0.314179,0.419377,0.782100,0.000000,0.355082,0.600000
0.600000,0.321593,0.399186,0.769424,0.000000,0.348396,0.600000
0.600000,0.318507,0.658660,0.762894,0.000000,0.480653,0.600000
0.600000,0.429824,0.958660,0.953025,0.000000,0.414664,0.600000
0.600000,0.438074,1.065925,0.916847,0.000000,0.377092,0.600000
0.600000,0.499912,1.102424,0.922228,0.000000,0.276813,0.600000
0.600000,0.526261,1.104958,0.920187,0.000000,0.274077,0.600000
0.600000,0.539659,1.107669,0.933700,0.000000,0.270681,0.600000
0.600000,0.550946,1.109863,0.925379,0.000000,0.267301,0.600000
0.600000,0.571765,1.115280,0.925030,0.000000,0.251798,0.600000
0.600000,0.574222,1.116095,0.919390,0.000000,0.253464,0.600000
0.600000,0.567339,1.115279,0.916508,0.000000,0.261221,0.600000
0.600000,0.558734,1.105307,0.869617,0.000000,0.299624,0.600000
0.600000,0.547743,1.101994,0.808102,0.000000,0.313784,0.600000
0.600000,0.530297,1.096977,0.766724,0.000000,0.318808,0.600000
0.600000,0.579058,1.004540,0.734185,0.000000,0.301748,0.600000
0.600000,0.584666,0.954305,0.726387,0.000000,0.289158,0.597077
0.600000,0.590274,0.912390,0.680074,0.000000,0.296960,0.557391
0.600000,0.580025,0.903175,0.628717,0.000000,0.323843,0.517226
0.600000,0.567965,0.878138,0.601367,0.000000,0.313496,0.496715
0.600000,0.556454,0.861253,0.555130,0.000000,0.303253,0.464127
0.600000,0.574568,0.845778,0.506101,0.000000,0.294130,0.436285
0.600000,0.555346,0.812295,0.456993,0.000000,0.284571,0.394447
0.600000,0.597995,0.753985,0.395880,0.000000,0.279077,0.348752
0.600000,0.598745,0.668256,0.353725,0.000000,0.275454,0.300608
0.600000,0.599494,0.599076,0.315459,0.000000,0.271004,0.260644
0.600000,0.600246,0.589837,0.290652,0.000000,0.262846,0.250506
